order_purchase_timestamp_encoded_days (recency),frequecy,payment_value
1980,1,111.42
2297,1,76.27
2129,1,43.1
2265,1,47.62
2416,1,176.45
2010,1,71.49
2105,1,68.83
2235,1,68.42
2287,1,80.2
2355,1,2288.31
2313,1,53.0
2152,1,96.32
2390,1,85.91
1972,1,80.11
2338,2,105.28
2310,1,639.54
2108,1,257.14
2142,1,71.04
1929,1,51.3
2239,1,77.57
2342,1,58.62
1989,1,66.96
2332,1,63.82
1940,1,302.1
2063,1,59.33
1917,1,123.85
2268,1,155.18
2094,1,66.69
1929,1,561.68
1930,1,61.1
2002,1,54.13
2324,1,210.56
2290,1,117.94
2027,1,164.07
2106,2,73.05
2035,1,59.07
2114,1,42.03
1939,1,20.38
2003,1,177.82
2142,7,63.6
1922,1,54.64
2189,1,79.19
2155,2,48.38
2338,1,81.89
2221,1,175.28
1993,1,323.31
1984,1,48.23
2170,1,36.75
2001,1,244.05
1959,1,86.44
1889,1,37.46
2089,1,87.73
2079,1,138.6
2094,1,116.94
1965,1,53.78
2321,1,146.35
2108,1,28.72
2368,1,200.22
2072,1,146.96
1942,1,136.04
2242,1,65.0
2444,1,93.85
2003,1,230.36
2020,1,177.59
2071,1,376.4
2441,1,250.04
1951,1,56.99
2291,1,227.27
2020,1,123.57
1995,1,115.15
2113,1,36.69
2109,1,245.35
1958,1,50.33
2337,1,46.4
2005,1,90.99
1882,1,88.97
2141,1,175.77
1907,1,622.28
2132,1,89.15
2099,1,123.51
2131,1,52.27
1888,1,64.44
2297,1,69.03
2290,1,97.23
2151,1,548.77
2049,1,38.39
2202,1,510.81
2203,1,249.16
2184,1,57.59
2413,1,55.96
1898,1,25.67
2256,1,69.72
1897,1,255.49
2128,1,529.86
2250,1,119.3
1987,1,203.67
2232,1,132.57
2380,1,287.21
1912,1,442.52
2055,1,49.24
2223,1,131.56
2035,1,47.03
1901,1,211.31
2072,1,63.27
2052,1,90.38
1898,1,88.12
2371,1,34.86
2304,1,624.79
2042,1,200.21
2281,1,202.76
1883,1,219.4
2061,1,236.97
2127,1,25.79
2371,1,84.6
1991,1,68.15
2237,1,99.22
2293,1,29.24
2194,1,276.08
2157,1,32.09
2107,1,99.7
1930,1,372.18
2307,2,85.18
2148,1,186.82
2338,1,111.09
2401,1,41.96
2040,1,178.59
1891,1,38.37
2028,1,108.17
2128,1,247.98
2148,1,155.12
2357,1,37.79
2019,1,233.42
2321,1,20.28
2012,1,96.93
2071,1,228.24
2060,1,163.79
2105,1,496.89
1919,1,132.62
1893,1,48.73
2353,1,114.34
2360,1,235.3
2465,1,104.65
2037,1,152.5
2056,2,92.83
2129,1,94.4
2168,1,77.71
2194,1,104.48
1956,1,960.49
1958,1,98.0
2053,1,89.88
2013,1,39.44
2021,1,126.8
2360,1,69.96
1986,1,157.45
1910,1,73.49
2041,1,206.08
2055,1,114.33
1957,2,83.87
2195,1,161.01
2053,1,276.18
2012,1,174.66
2043,1,225.6
2154,1,150.27
2332,1,110.52
2239,1,103.84
2070,1,163.02
2068,1,502.75
1919,1,143.06
2442,1,80.75
2413,1,149.92
2375,1,137.08
1998,1,64.03
1916,1,190.6
1960,1,65.22
2121,1,24.84
2163,1,105.15
1986,1,58.18
1953,1,34.13
2059,1,42.01
1986,1,259.32
2001,1,275.59
2094,1,116.36
1993,1,90.28
2074,1,63.27
1963,1,3242.84
1962,1,114.64
2139,1,217.93
2236,1,908.84
2089,1,310.3
1915,1,52.32
1915,1,173.17
1979,1,16.39
2356,1,28.86
2455,3,204.72
2311,1,166.16
1885,1,261.27
2077,1,81.89
2076,1,46.14
2002,1,171.0
1912,1,52.85
2349,1,93.77
2296,1,53.98
2008,1,87.64
2098,1,90.17
2204,1,58.2
2384,1,2566.9
2102,1,70.17
1916,1,155.28
2294,1,242.02
1996,1,32.22
1993,1,65.22
2124,1,45.01
2343,1,326.82
2084,2,112.77
2108,1,65.62
1931,1,35.84
2132,1,88.08
2140,1,177.44
2200,1,116.94
2226,1,49.0
2071,1,217.84
2199,1,37.0
2057,1,489.98
1917,1,301.38
2291,1,45.0
1884,1,90.73
2119,1,37.02
2143,1,96.02
2031,1,65.76
2109,1,65.43
2319,1,70.35
2143,1,106.9
2141,1,31.01
1999,1,142.06
2006,1,76.36
2083,1,317.04
2038,1,121.4
2195,1,53.13
1988,1,118.28
2142,1,209.21
2163,1,103.0
2404,1,45.7
1994,1,37.38
2101,1,352.64
1890,1,97.36
1934,1,67.25
2155,1,24.77
2356,1,33.42
2018,1,301.36
2249,1,114.13
2229,1,446.66
2131,1,19.48
2402,1,213.56
2153,1,235.13
2153,1,146.36
2001,1,144.9
2281,1,119.48
1950,1,40.96
2188,1,403.27
2378,1,55.96
2381,1,29.91
1982,1,77.09
2037,1,166.9
2232,1,213.67
2308,1,22.71
2064,2,87.55
2234,1,1341.45
2208,1,327.42
2104,1,144.99
1909,1,99.74
2021,1,103.0
2028,1,144.87
1901,1,101.64
2190,1,135.77
2442,1,119.37
2358,1,63.11
2168,1,120.68
1894,1,240.31
2025,1,168.83
2346,2,59.69
2148,1,154.04
2096,1,49.34
1988,1,30.82
2054,1,373.33
1962,1,35.13
1885,1,61.54
1910,1,257.85
1884,1,132.82
1932,1,70.97
2191,1,81.76
2335,1,114.8
2104,1,110.63
2006,1,269.29
2150,1,136.3
2264,1,47.6
1883,1,133.93
2148,1,39.08
2149,1,260.12
2065,1,73.15
2382,1,76.02
2110,1,76.85
1900,2,126.23
2086,1,101.93
2024,1,76.38
2437,1,45.97
2130,1,41.0
2246,1,74.07
2149,1,97.79
2123,1,112.3
2225,1,72.19
2087,2,133.76
2197,1,197.04
2031,1,114.36
2129,1,456.31
2061,1,118.17
1957,1,58.69
2298,1,185.88
2336,1,138.15
1986,1,80.6
1986,1,32.71
2391,1,28.02
2229,1,208.64
1916,1,848.61
2154,1,155.45
1908,1,259.36
2165,1,77.89
2039,1,327.17
2097,1,84.55
1918,1,158.98
2022,1,153.92
2041,1,56.93
2055,1,45.54
1991,1,21.04
1881,1,20.89
2193,1,53.27
2216,1,38.63
1891,1,70.89
2424,1,296.53
2093,1,319.11
2024,2,496.8
2069,2,92.78
2103,1,64.1
1932,1,139.24
2048,1,102.98
1898,1,122.05
2147,1,72.05
1969,1,88.87
2404,1,108.84
2341,2,308.43
1899,1,46.2
1907,1,37.83
1981,1,394.54
2000,1,110.61
2233,1,139.31
2261,1,71.14
2134,1,41.75
2250,1,91.66
2155,1,388.4
2074,1,55.91
2155,3,123.89
2035,1,364.44
2394,1,88.27
2084,1,102.66
2048,2,109.59
2052,1,81.6
1930,1,113.27
1890,1,42.77
2084,1,658.65
1908,1,193.84
2038,1,239.32
2174,1,95.18
2421,1,147.06
2243,1,189.98
2039,1,603.3
2038,1,150.21
2199,1,74.03
2147,1,28.99
2319,1,39.68
2139,1,80.11
2270,1,65.53
2108,1,76.64
2078,1,263.22
2099,1,46.08
1958,1,51.39
2320,2,53.37
2105,1,340.5
1933,1,52.43
1895,1,114.69
2050,1,1069.22
1894,1,286.79
2211,1,455.7
2228,1,157.6
1966,1,131.36
2232,1,51.0
1909,1,265.46
2010,1,129.41
2235,1,199.12
2114,1,123.0
1934,1,162.9
2091,1,33.6
2281,1,39.68
2039,1,225.04
2035,1,37.38
2419,1,664.15
2119,1,142.96
2002,1,67.23
2317,1,148.45
2062,2,92.8
2086,1,38.62
2035,2,158.58
2046,1,60.28
2332,1,167.52
2092,1,104.37
2076,1,35.77
2062,1,117.94
1913,1,85.71
2044,1,184.04
2093,1,68.0
2193,1,84.14
2207,1,167.34
2410,1,189.81
2191,1,82.82
2012,1,27.29
2077,1,76.76
2029,1,182.1
2129,1,46.85
1914,1,570.94
2339,3,98.69
2301,1,77.57
2204,1,117.85
1987,1,99.42
1987,1,104.05
2093,1,44.75
2030,1,253.22
2350,1,85.14
2069,1,44.79
2037,1,116.61
2103,1,89.88
2045,1,88.9
2141,1,57.68
2280,1,209.48
2190,1,175.27
2208,1,41.71
2427,1,88.84
2049,1,90.18
2146,1,55.17
2130,1,87.64
1925,1,142.71
2318,1,1020.78
2412,1,141.1
1950,1,122.5
1887,1,148.69
2003,1,134.88
1975,1,309.8
1899,1,24.79
2406,1,659.52
2128,1,61.01
1946,1,149.63
2035,1,77.78
2296,1,45.1
2149,1,35.77
2316,1,145.5
2103,1,110.13
2078,1,179.77
2262,1,58.1
2163,1,100.86
2143,1,158.14
2139,1,618.6
1924,1,83.82
2144,1,57.17
2406,1,106.28
2203,1,216.05
2173,1,167.51
2165,1,143.01
1883,1,139.98
1931,1,28.7
2272,1,824.17
1951,1,75.22
2301,1,119.08
1939,1,154.56
1880,1,371.42
2146,1,121.09
2068,1,67.02
2437,1,71.92
2130,1,27.68
2385,1,51.42
1962,1,121.39
2094,1,210.47
2451,1,577.6
2365,1,94.63
1898,1,152.88
1894,1,107.23
1943,1,194.41
2410,1,66.12
2014,1,112.24
1981,1,71.8
1970,1,77.47
2325,1,116.94
2073,1,205.97000000000003
2012,1,105.77
2324,1,35.94
2258,1,218.64
2078,1,162.25
2135,1,70.72
2288,1,81.72
1883,1,247.84
1900,1,186.19
2451,1,217.0
2016,1,67.7
2310,1,130.56
2194,1,411.21
2142,1,25.77
1961,1,33.28
1937,1,202.98
2143,1,1354.8
2266,1,155.14
2164,1,55.07
2443,2,111.98
2298,1,77.57
1902,1,892.75
2204,1,321.57
2271,1,215.14
2463,1,84.52
2055,1,195.69
2414,1,246.03
2022,1,2153.35
2365,1,105.68
2267,1,28.62
2037,1,62.93
2053,1,123.52
1884,1,43.87
1957,1,76.31
1921,1,63.31
2179,1,368.52
2271,1,192.1
1946,1,151.05
2092,1,114.33
2045,1,163.89
1894,1,478.14
2082,2,347.67
2206,1,2234.66
1895,1,168.75
1915,1,68.57
2298,1,100.33
2021,1,56.94
2432,1,59.96
2293,1,72.14
2161,1,345.19
1890,1,76.72
2176,1,203.42
2011,1,96.98
2049,1,73.77
1944,1,171.16
2030,1,255.87
2058,1,62.38
2400,1,120.44
2568,1,982.41
2232,1,217.06
2165,1,59.24
2023,1,123.32
2294,1,44.59
2132,1,182.91
2071,1,195.01
1948,1,93.28
1901,1,126.18
2083,1,70.15
2032,1,71.35
2008,1,53.9
2241,1,122.25
2175,1,621.35
1981,1,168.83
2354,1,46.82
2092,1,137.17
2086,1,58.6
1935,1,422.61
2114,1,67.72
2181,1,85.76
2289,1,36.75
2002,1,217.01
1994,1,241.47
2166,1,85.14
2254,1,41.75
2225,2,20.77
1975,1,56.88
2025,1,72.07
1973,1,163.24
2053,1,45.09
2449,1,197.59
1919,1,157.81
2155,1,155.14
2260,1,103.59
2035,1,84.38
2084,2,162.25
2104,1,69.12
2108,1,119.38
2191,1,59.1
1985,1,314.53
2232,1,1337.19
2126,1,169.37
1946,1,297.42
2101,1,60.7
1977,2,68.18
2144,1,171.49
2034,1,246.99
2009,1,264.18
1980,1,79.34
2071,2,178.72
2428,1,49.51
2005,1,101.51
2252,1,71.53
2164,1,188.97
2372,2,136.04
2333,1,214.12
2002,1,62.25
2106,1,38.91
2150,1,161.3
1981,1,137.67
1986,1,63.13
2105,1,31.09
2098,1,29.69
2153,2,73.5
2108,1,229.72
2091,1,399.22
2033,1,41.29
2135,1,127.02
2240,1,73.34
2084,1,140.54
1992,1,152.04
2223,1,130.56
2085,1,62.62
2139,1,100.82
2010,1,93.64
2367,1,43.52
2033,1,93.54
2028,1,72.34
2318,1,22.84
2253,1,97.71
2256,1,176.56
2168,1,157.54
1879,1,95.72
1924,1,52.13
2211,1,225.03
2150,1,96.8
2183,1,173.86
1977,1,66.76
2298,1,137.3
2212,1,331.66
2362,1,332.48
2078,1,62.93
2057,1,97.51
2119,1,100.34
2058,1,71.53
2001,1,908.67
2005,1,160.22
2143,1,1325.44
1922,1,27.69
2156,1,72.99
1912,1,83.05
2404,1,34.09
2268,1,151.7
2005,1,77.23
2051,1,101.74
2363,1,59.96
1891,1,35.25
2029,1,188.97
2094,1,73.68
2444,2,505.88
2052,1,56.6
2050,1,27.4
1927,1,90.49
2188,1,57.16
2055,1,48.08
2298,1,231.27
1893,1,37.37
2298,1,153.9
2058,1,212.57999999999998
2004,1,137.67
2275,1,275.98
2064,2,117.85
2149,1,79.34
2030,1,57.29
2449,1,165.78
2090,1,72.45
1890,1,88.19
2038,2,27.13
1993,1,99.9
2273,1,39.24
2162,1,133.24
2111,1,77.89
2169,1,64.1
2143,1,133.51
1900,1,134.81
1930,1,118.35
2001,1,70.54
2255,1,86.02
2216,1,400.36
2428,1,63.79
2276,1,56.85
2367,1,245.45
2125,1,71.14
1919,1,91.61
2150,1,46.0
2237,2,36.85
1954,1,45.34
1890,1,250.57
2325,1,60.85
2203,1,93.57
1978,1,173.99
2295,1,150.67
1936,1,32.7
2071,1,38.01
2017,1,738.91
2292,1,117.23
2393,1,759.25
2146,1,85.23
2269,2,202.76
1953,1,57.39
1984,1,67.23
2325,1,102.82
2258,1,512.05
1942,1,202.98
1996,1,171.75
2021,1,82.33
2300,1,462.87
2097,1,69.03
2137,1,170.95
2110,1,302.4
1942,1,108.42
1951,1,813.33
2366,1,202.13
2142,1,182.91
2070,1,150.87
2205,1,224.48
1954,1,207.31
2152,1,45.0
1904,1,549.7
1891,1,19.26
2108,1,39.01
2066,1,171.68
2171,1,56.38
1915,1,74.51
1924,1,208.56
2008,1,75.25
2009,1,251.15
2030,1,214.28
2016,1,40.38
1995,1,34.39
2394,1,67.74
1946,1,289.59
2014,1,119.06
2268,1,77.57
2015,1,142.7
1961,1,97.48
1974,1,741.45
2350,1,23.33
1986,1,64.22
2161,1,88.37
2084,1,458.94
1886,1,203.82
2289,1,57.2
1947,1,118.35
2179,1,122.27
2097,1,357.75
1951,1,309.73
2051,2,61.79
1881,1,42.97
1940,1,119.51
2059,1,176.68
1896,1,147.26
1886,1,85.81
2242,1,127.01
2318,1,65.88
2037,1,100.78
2437,1,32.96
2252,1,125.43
1895,1,182.45999999999998
2086,1,65.71
2058,1,138.6
2044,1,164.98
1895,1,128.95
2078,2,87.82
2066,1,130.55
1958,1,68.05
2403,1,336.31
2206,1,137.53
1879,1,60.41
1903,1,265.59999999999997
2217,1,79.65
2071,1,64.09
2376,1,45.95
2022,1,129.73
2042,1,121.97
2227,1,67.53
2323,1,131.16
2311,1,143.26
1952,1,99.84
2083,1,248.0
2286,1,165.77
2295,1,95.7
2079,1,63.6
2274,1,137.97
2160,1,321.58
2321,1,32.78
2004,1,37.75
2394,1,328.42
2343,2,125.85
1929,1,268.45
2289,1,81.76
2133,1,160.89
2252,1,96.8
1946,1,45.2
2449,1,61.46
1944,1,65.33
1973,1,446.54
2148,1,74.16
2049,1,189.07
1981,1,55.3
2168,1,31.84
2207,1,55.84
2165,1,81.02
2085,1,17.77
2317,2,77.23
2119,1,90.88
2152,1,86.15
2325,1,125.42
2373,1,398.33
2121,1,42.74
2425,1,539.12
1988,1,189.06
2381,1,94.63
2086,1,42.59
2372,1,101.14
2362,1,86.09
2325,1,87.71
2044,1,156.91
2366,1,150.35
2021,1,156.27
1896,1,97.74
2097,1,155.16
2240,1,72.88
2330,1,296.61
2038,1,74.28
1913,1,123.54
2253,1,162.79
2172,1,328.6
2127,1,618.75
1904,1,31.42
1897,1,49.11000000000001
2437,1,55.54
2153,1,57.82
2063,1,160.16
2189,1,75.46
2002,1,102.44
2119,1,77.89
2191,1,484.89
1904,1,68.35
2005,1,63.61
1962,1,19.21
2272,1,41.75
2386,1,89.29
2279,1,35.0
2450,1,116.43
1916,1,76.51
2343,1,47.59
2163,1,126.31
2302,1,119.93
2012,1,237.63
2162,1,35.88
2093,1,471.03
2083,1,67.5
1965,1,195.91
2008,1,521.13
2367,1,75.73
2040,2,113.11
2091,1,205.07
2149,1,95.69
2300,1,94.3
2034,1,107.3
2364,1,193.45
2158,1,60.09
2120,1,39.1
2408,1,50.83
2154,1,28.59
2170,2,72.73
2107,1,102.64
2400,1,1520.77
2157,1,139.37
2217,1,186.83
2128,1,61.72
2408,1,37.42
1978,1,17.38
2401,1,117.12
2456,1,218.0
1945,1,75.68
2159,1,95.83
2344,1,59.0
2093,1,671.85
2343,1,90.0
1989,1,48.22
2343,1,55.0
2073,1,249.3
2032,1,67.36
1892,1,55.37
2032,1,185.71
2373,1,1488.14
2082,1,83.01
2071,1,237.0
2140,1,48.0
2137,1,72.14
2035,1,63.13
1904,1,72.18
2196,1,25.75
2141,1,53.77
2218,2,92.57
2153,1,40.28
1926,2,113.68
2139,1,33.0
2050,1,38.13
2099,1,65.62
2452,1,186.0
2143,1,106.16
1916,1,281.67
2072,1,37.769999999999996
1913,1,41.76
2130,1,75.17
2414,1,237.62
2398,1,367.76
2128,1,596.27
1917,1,178.22
2242,1,67.1
2011,1,83.1
2216,1,131.04
2384,1,309.12
2054,1,93.75
2228,1,70.12
2322,1,42.68
2468,1,21.45
2260,1,107.75
1882,1,73.61
1911,1,104.39
2138,1,161.3
2052,1,177.8
2152,1,68.89
2314,1,86.64
2262,1,113.15
2028,2,187.19
2272,1,661.08
2350,1,46.63
2361,1,220.86
2031,1,205.26
2216,1,206.87
1883,1,57.51
2082,1,97.51
2229,2,188.5
2191,2,122.17
2205,1,187.75
1898,1,152.63
2021,1,77.28
2147,1,149.69
2031,1,64.34
1989,1,69.9
2019,1,79.44
2023,1,237.0
2035,1,178.59
2172,1,69.92
2013,2,32.53
1880,1,132.92
2079,1,63.0
2171,1,39.1
2126,1,152.48
2056,1,96.33
1918,1,134.18
2209,1,77.57
2153,1,66.67
2364,1,118.88
2136,1,51.09
2153,1,40.77
2047,1,111.69
2074,1,186.27
2090,1,214.19
2300,1,45.09
2086,1,48.68
2068,1,37.0
2440,1,162.96
2454,1,41.93
1976,1,120.25
2001,1,339.98
2193,1,313.39
2033,2,124.77
2194,1,111.89
1900,1,206.47
1902,1,39.38
2126,1,27.77
2095,1,209.95
1989,1,158.53
1895,1,75.51
2564,1,459.14
2156,1,61.01
2431,1,93.31
1937,2,146.12
1909,1,18.06
1952,1,201.34
2140,1,36.78
1944,1,169.49
1882,1,134.28
2339,1,165.42
2244,1,278.06
1922,1,161.9
2174,1,279.7
1887,1,68.43
2368,1,96.96
2024,1,54.06
2354,1,186.94
2018,1,170.02
1899,1,36.46
1955,1,65.87
2079,1,41.0
1994,1,55.22
2075,2,119.25
2293,1,54.0
2001,1,164.8
2338,1,455.31
2057,1,35.72
1885,1,160.64
2326,1,101.33
2320,1,113.38
2184,1,121.09
2408,1,107.27
1970,1,57.7
2215,1,49.4
2030,1,244.41
2293,1,182.76
1959,1,334.01
2053,1,163.69
1905,1,376.85
1980,1,833.1
2049,1,52.05
1981,1,67.83
2104,1,62.91
2153,1,71.63
2036,1,27.79
2286,3,263.47
2347,1,158.2
2407,1,49.42
2274,1,42.77
2258,1,71.14
2333,1,282.04
2014,1,43.94
1870,2,166.46
1982,1,143.86
2191,1,336.38
1895,1,58.4
2095,1,68.89
2269,1,55.69
2264,1,86.64
1930,1,53.760000000000005
2068,1,637.65
2222,1,90.0
2412,1,1068.5
2130,1,72.14
2228,1,93.92
2107,1,89.17
2400,1,70.08
2277,1,64.07
2018,1,30.21
2210,1,108.3
2165,1,107.93
1978,1,128.06
1947,1,61.2
2311,1,88.74
2069,1,105.29
2401,1,33.51
2015,1,50.39
2091,1,127.45
2288,1,115.36
1971,1,119.25
2153,1,31.69
2028,1,314.54
1913,1,81.95
2329,1,26.77
2100,1,154.36
2174,1,72.14
2045,1,57.23
1994,2,116.67
2003,1,369.34
2322,1,21.76
1975,1,316.97
2108,1,102.64
1961,1,74.4
2367,1,191.41
2332,1,148.06
2060,1,176.49
2152,1,83.26
2103,1,72.14
1918,1,208.79
2022,1,110.4
2280,1,79.56
2008,1,254.66
1911,1,106.89
2206,1,287.06
2204,1,206.95
2057,1,69.73
1886,1,86.78
2068,1,82.98
2439,1,19.21
2027,1,718.77
1901,1,135.05
2088,1,48.54
2084,1,42.09
2322,1,67.53
2007,1,19.64
2032,1,27.23
2166,1,117.85
2248,1,165.8
2261,1,226.24
2053,1,152.19
2379,1,64.42
2393,1,113.76
2139,1,84.15
1902,1,923.55
2170,2,47.68
2152,1,66.64
2195,1,75.17
2281,1,129.43
2115,1,115.35
1987,1,116.95
1883,1,51.25
1902,1,507.61
2111,1,108.5
1940,1,130.11
2247,1,1617.84
1941,1,51.22
2417,1,82.88
1995,1,227.38
2090,1,124.52
2021,1,54.38
2012,1,99.95
2114,1,105.87
1915,1,145.69
2342,1,116.46
2140,1,74.7
1885,1,96.43
2031,1,119.57
2129,1,51.07
2039,1,211.25
1998,1,50.96
1992,1,46.56
2072,1,186.52
2448,1,120.82
2024,1,304.36
2039,1,98.34
1945,1,35.11
1966,1,65.81
2407,1,46.39
1897,1,275.72
1955,1,200.75
2053,1,568.05
1903,1,49.3
2094,1,28.75
2007,1,94.76
1939,1,143.49
2138,1,807.47
2273,1,201.51
2211,1,187.34
2260,1,205.75
2405,1,94.84
2274,1,32.0
2447,1,405.83
2429,1,38.62
2153,1,123.69
2351,1,82.71
1883,1,57.16
2161,1,83.22
2089,1,37.77
2187,1,185.94
2437,1,85.6
2141,1,62.15
2154,1,183.32
2365,1,100.54
2153,1,79.64
1889,1,329.38
1999,1,862.05
1910,1,50.72
2180,1,101.45
1891,1,115.62
2133,1,58.59
1958,1,334.05
2436,1,135.26
2271,1,236.29
2351,1,279.04
2086,1,68.42
1956,1,37.33
2183,1,94.4
2420,1,112.87
2053,1,363.12
1923,1,72.08
2376,1,1039.9
2039,1,46.82
1954,1,57.23
2304,1,156.08
1992,1,133.25
2399,1,63.55
2104,1,361.17
2022,1,84.57
2197,1,188.97
2025,1,37.34
1902,1,74.62
1899,1,197.95
2170,1,218.04
2034,1,56.39
2030,1,590.36
1909,1,130.68
2568,1,142.34
2099,1,216.15
1955,1,64.22
1972,1,125.67
2034,1,164.29
2108,1,147.15
2087,1,124.52
2030,1,113.3
1941,1,259.98
1964,3,42.55
2101,1,67.11
1954,1,113.63
2067,1,157.55
2206,2,177.89
1932,1,67.57
1917,1,225.6
2352,1,133.56
2097,1,80.45
2364,1,44.42
1919,1,78.51
2306,1,127.23
1904,1,782.19
2074,1,96.22
2196,1,98.22
2156,1,338.17
1926,1,162.9
2060,2,31.77
1935,1,52.57
2092,1,158.89
2076,1,138.6
2247,1,123.61
2076,1,413.29
2173,1,711.07
2000,1,44.23
2162,1,132.08
2017,1,75.39
2357,1,235.74
1902,1,78.62
1993,1,23.29
1936,1,69.36
1890,1,133.81
2017,1,117.42
2244,1,119.94
2072,1,283.96
2385,2,243.83
2044,1,66.39
2246,1,76.76
2084,1,223.26
2568,1,270.75
2374,2,240.74
1904,2,118.59
2121,1,144.47
2255,1,124.42
2257,1,90.98
2247,1,296.51
2161,1,2150.22
2091,1,311.49
2059,1,284.63
2352,1,158.75
2061,1,130.93
1983,2,87.24
1938,1,666.34
2064,1,38.01
2233,1,190.06
2035,1,150.54
2077,1,289.04
1953,1,132.6
1889,1,52.57
2074,1,69.82
1896,1,65.35
2010,1,52.04
1915,1,118.78
1942,1,102.36
1928,1,123.76
2320,1,83.23
1903,1,31.22
1999,1,46.19
1903,1,35.06
2242,1,96.78
1980,1,119.57
2028,1,192.09
1883,1,84.8
1938,1,35.42
2171,1,75.17
2221,2,55.0
2368,1,63.52
2189,1,16.22
2363,1,69.84
2053,1,27.17
1988,1,58.23
2006,1,144.82
2132,1,415.34
1953,1,141.66
2007,1,32.38
2096,1,135.05
2098,1,44.23
2098,1,64.0
2443,1,70.93
2153,1,39.62
2130,1,96.22
1987,1,21.38
1981,1,93.0
2107,1,44.59
2118,1,59.99
1889,1,153.55
2006,1,53.29
1904,1,157.29
2421,1,187.47
1996,1,175.7
2237,1,1072.59
2355,1,53.6
2282,1,118.41
2042,1,737.85
2079,1,85.14
2329,1,279.38
2328,2,64.0
2156,1,159.12
2066,1,69.84
1902,1,98.35
2281,1,258.89
2295,1,56.58
2187,1,178.81
2193,1,83.99
2219,1,47.62
2073,1,676.84
1881,1,142.5
2310,1,52.68
1937,1,166.98
2282,1,102.03
2009,1,64.29
2000,1,52.29
2063,1,116.26
1997,1,112.02
2273,1,271.43
2396,1,157.4
2119,1,269.01
2225,1,108.1
2190,1,451.75
1981,1,40.94
1988,1,127.69
1995,1,55.92
2227,1,479.8
2136,1,335.98
1994,4,147.48
2071,1,169.7
2205,1,37.78
1981,1,88.06
2050,1,59.23
2246,1,107.98
2411,1,94.88
2035,1,180.49
2379,1,86.16
1978,1,21.16
2016,1,114.68
1957,1,45.22
2448,1,33.71
2414,1,93.04
1881,1,226.23
1946,1,96.65
2094,1,20.55
1989,1,144.21
2081,1,32.94
2355,1,370.49
2189,1,131.46
2007,2,62.78
1895,1,91.51
2085,1,106.87
1940,1,68.63
2023,1,121.14
2223,1,65.1
1878,1,118.35
2057,1,136.44
2101,1,147.15
2091,1,239.68
2078,1,66.14
2149,1,145.56
2350,1,108.0
2333,1,203.3
1893,1,80.92
1953,1,76.51
1935,1,126.53
2209,1,31.75
1947,1,94.62
2186,1,37.94
2304,1,105.83
2044,1,163.26
1896,1,35.14
2038,1,554.1
2020,1,82.33
2133,1,217.29
1959,2,122.52
1920,1,364.51
2165,1,75.16
2076,1,51.78
2041,1,65.22
2091,1,45.09
1931,1,112.32
1979,1,27.53
1897,1,20.29
2220,1,608.88
2009,1,43.22
2048,1,52.26
2275,2,102.05
2086,1,56.85
2218,1,134.05
2006,1,108.31
2072,1,48.68
2036,1,32.29
1939,1,112.42
1986,1,38.22
1899,1,200.33
1982,1,350.09
2434,1,45.8
2153,1,53.69
2253,1,622.73
1897,1,157.07
2116,1,44.09
2153,1,195.12
2092,1,150.18
1905,1,63.01
2434,1,25.74
2056,1,188.66
1932,1,29.42
1898,1,231.58
2374,1,135.85
2152,1,273.85
2107,1,167.07
2148,1,106.1
1889,1,219.43
2210,1,73.76
2167,1,72.68
2055,1,75.07
2355,1,218.93
2150,1,328.14
2079,1,695.25
2144,1,45.09
2282,1,144.56
2380,1,59.72
2217,1,62.01
2204,1,187.97
2292,1,117.85
1906,1,249.61
2155,1,53.59
1911,1,57.51
2276,1,206.96
2157,1,148.47
2031,1,73.92
1915,1,234.61
1902,1,194.34
2415,1,737.04
2099,1,45.48
2007,1,103.89
1991,1,402.34
1908,1,168.81
2091,7,187.43
2148,1,38.4
2049,1,148.39
2093,1,107.78
2274,1,85.92
2002,1,190.25
1918,1,391.56
2367,1,44.42
1949,1,115.65
2085,2,103.33
2458,1,35.42
2355,1,35.59
1968,1,83.35
2197,1,84.27
2386,1,57.56
2003,1,135.75
2256,1,78.76
2092,1,36.78
2456,1,45.52
2414,1,18.83
2338,1,26.68
2288,1,114.95
2100,1,162.0
2359,1,1203.8899999999999
2117,1,87.76
2086,1,64.0
2083,1,21.43
2316,1,194.38
2030,1,75.25
2422,1,101.14
1902,1,134.08
2146,1,56.78
1986,2,612.54
2233,1,289.61
2433,1,71.03
2102,1,78.09
2020,1,48.87
2350,1,545.17
2336,1,185.06
1993,1,226.35
2150,1,306.78
2280,1,426.34
2060,1,177.42
2037,1,47.43
2254,1,636.74
1883,1,104.11
2045,1,69.41
2308,1,111.02
2034,1,40.22
1937,1,389.07
2332,1,89.17
2194,1,31.75
2126,1,194.45
1883,1,28.48
2151,1,58.62
2170,2,68.46
2035,1,81.22
2336,1,52.59
2161,1,25.75
2007,1,185.66
2065,1,106.92
1978,1,159.65
1920,1,79.61
2012,1,112.11
2092,1,258.9
2444,1,36.94
2108,1,29.33
1925,1,1162.88
2314,1,202.87
1932,1,74.51
2105,1,84.72
1924,1,200.02
2170,1,308.42
2237,1,64.72
1904,1,118.35
2112,1,185.07
2105,1,56.38
2097,1,463.34
2444,1,169.23
2334,1,66.78
